county,precinct,office,district,party,candidate,absentee,early_voting,election_day,votes
Burnet,Precinct 14,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Burnet,Precinct 14,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 14,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Burnet,Precinct 14,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 14,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,0,0,0
Burnet,Precinct 14,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 14,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 14,PRESIDENT,,,Under Votes,1,6,1,8
Burnet,Precinct 15,PRESIDENT,,REP,Donald J. Trump/JD Vance,23,400,250,673
Burnet,Precinct 15,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,12,81,44,137
Burnet,Precinct 15,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,0,5,3,8
Burnet,Precinct 15,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,0,1,2,3
Burnet,Precinct 15,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Burnet,Precinct 15,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 15,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Burnet,Precinct 15,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 15,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,0,0,0
Burnet,Precinct 15,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 15,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 15,PRESIDENT,,,Under Votes,0,1,5,6
Burnet,Precinct 16,PRESIDENT,,REP,Donald J. Trump/JD Vance,12,235,184,431
Burnet,Precinct 16,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,8,42,47,97
Burnet,Precinct 16,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,0,2,3,5
Burnet,Precinct 16,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,0,1,0,1
Burnet,Precinct 16,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Burnet,Precinct 16,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 16,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Burnet,Precinct 16,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 16,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,0,0,0
Burnet,Precinct 16,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 16,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 16,PRESIDENT,,,Under Votes,1,1,1,3
Burnet,Precinct 17,PRESIDENT,,REP,Donald J. Trump/JD Vance,53,1409,191,1653
Burnet,Precinct 17,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,47,215,46,308
Burnet,Precinct 17,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,0,7,1,8
Burnet,Precinct 17,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,0,0,1,1
Burnet,Precinct 17,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Burnet,Precinct 17,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 17,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Burnet,Precinct 17,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 17,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,1,0,1
Burnet,Precinct 17,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 17,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 17,PRESIDENT,,,Under Votes,0,13,1,14
Burnet,Precinct 18,PRESIDENT,,REP,Donald J. Trump/JD Vance,26,567,91,684
Burnet,Precinct 18,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,23,202,32,257
Burnet,Precinct 18,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,0,2,1,3
Burnet,Precinct 18,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,1,6,1,8
Burnet,Precinct 18,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Burnet,Precinct 18,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 18,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Burnet,Precinct 18,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 18,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,0,0,0
Burnet,Precinct 18,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 18,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 18,PRESIDENT,,,Under Votes,0,10,3,13
Burnet,Precinct 19,PRESIDENT,,REP,Donald J. Trump/JD Vance,134,2062,329,2525
Burnet,Precinct 19,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,107,670,96,873
Burnet,Precinct 19,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,2,11,6,19
Burnet,Precinct 19,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,1,3,2,6
Burnet,Precinct 19,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,1,0,1
Burnet,Precinct 19,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 19,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Burnet,Precinct 19,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 19,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,0,0,0
Burnet,Precinct 19,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 19,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 19,PRESIDENT,,,Under Votes,3,16,3,22
Burnet,Precinct 20,PRESIDENT,,REP,Donald J. Trump/JD Vance,0,12,0,12
Burnet,Precinct 20,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,0,7,1,8
Burnet,Precinct 20,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0
Burnet,Precinct 20,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,0,0,0,0
Burnet,Precinct 20,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Burnet,Precinct 20,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 20,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Burnet,Precinct 20,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 20,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,0,0,0
Burnet,Precinct 20,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 20,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 20,PRESIDENT,,,Under Votes,0,0,0,0
Burnet,Precinct 20 - MFISD,PRESIDENT,,REP,Donald J. Trump/JD Vance,82,1540,343,1965
Burnet,Precinct 20 - MFISD,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,95,541,120,756
Burnet,Precinct 20 - MFISD,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,1,7,5,13
Burnet,Precinct 20 - MFISD,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,0,2,4,6
Burnet,Precinct 20 - MFISD,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Burnet,Precinct 20 - MFISD,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 20 - MFISD,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Burnet,Precinct 20 - MFISD,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 20 - MFISD,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,0,0,0
Burnet,Precinct 20 - MFISD,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 20 - MFISD,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 20 - MFISD,PRESIDENT,,,Under Votes,0,21,7,28
Burnet,Precinct 1,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,153,867,112,1132
Burnet,Precinct 1,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,45,148,27,220
Burnet,Precinct 1,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 1,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,9,28,7,44
Burnet,Precinct 2,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,116,1477,219,1812
Burnet,Precinct 2,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,74,366,67,507
Burnet,Precinct 2,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 2,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,5,61,16,82
Burnet,Precinct 3,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,17,478,150,645
Burnet,Precinct 3,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,17,157,67,241
Burnet,Precinct 3,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 3,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,1,26,13,40
Burnet,Precinct 4,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,41,1340,324,1705
Burnet,Precinct 4,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,68,371,90,529
Burnet,Precinct 4,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 4,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,9,57,20,86
Burnet,Precinct 5,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,42,516,136,694
Burnet,Precinct 5,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,26,132,44,202
Burnet,Precinct 5,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 5,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,0,11,10,21
Burnet,Precinct 6,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,1,14,0,15
Burnet,Precinct 6,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,0,4,1,5
Burnet,Precinct 6,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 6,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,0,0,0,0
Burnet,Precinct 6 - MFISD,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,12,271,113,396
Burnet,Precinct 6 - MFISD,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,6,72,30,108
Burnet,Precinct 6 - MFISD,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 6 - MFISD,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,2,7,5,14
Burnet,Precinct 7,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,21,312,102,435
Burnet,Precinct 7,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,16,58,18,92
Burnet,Precinct 7,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 7,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,0,14,6,20
Burnet,Precinct 8,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,35,730,159,924
Burnet,Precinct 8,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,21,121,38,180
Burnet,Precinct 8,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 8,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,0,21,13,34
Burnet,Precinct 9,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,9,112,23,144
Burnet,Precinct 9,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,3,22,3,28
Burnet,Precinct 9,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 9,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,1,1,2,4
Burnet,Precinct 9 - MFISD,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,55,1380,219,1654
Burnet,Precinct 9 - MFISD,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,53,273,53,379
Burnet,Precinct 9 - MFISD,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 9 - MFISD,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,4,51,26,81
Burnet,Precinct 10,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,29,1033,114,1176
Burnet,Precinct 10,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,37,205,35,277
Burnet,Precinct 10,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 10,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,1,40,6,47
Burnet,Precinct 11,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,13,349,138,500
Burnet,Precinct 11,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,7,41,21,69
Burnet,Precinct 11,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 11,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,1,7,5,13
Burnet,Precinct 12,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,37,1105,195,1337
Burnet,Precinct 12,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,27,256,46,329
Burnet,Precinct 12,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 12,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,0,32,20,52
Burnet,Precinct 13,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,23,619,148,790
Burnet,Precinct 13,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,5,149,56,210
Burnet,Precinct 13,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 13,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,1,26,7,34
Burnet,Precinct 14,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,9,355,95,459
Burnet,Precinct 14,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,6,51,19,76
Burnet,Precinct 14,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 14,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,0,10,3,13
Burnet,Precinct 15,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,23,398,251,672
Burnet,Precinct 15,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,11,78,40,129
Burnet,Precinct 15,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 15,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,1,12,13,26
Burnet,Precinct 16,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,14,236,187,437
Burnet,Precinct 16,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,7,44,44,95
Burnet,Precinct 16,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 16,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,0,1,4,5
Burnet,Precinct 17,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,54,1391,185,1630
Burnet,Precinct 17,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,41,207,46,294
Burnet,Precinct 17,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 17,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,5,47,9,61
Burnet,Precinct 18,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,26,555,85,666
Burnet,Precinct 18,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,23,209,34,266
Burnet,Precinct 18,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 18,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,1,23,9,33
Burnet,Precinct 19,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,138,2064,327,2529
Burnet,Precinct 19,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,97,607,92,796
Burnet,Precinct 19,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 19,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,12,92,17,121
Burnet,Precinct 20,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,0,14,1,15
Burnet,Precinct 20,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,0,5,0,5
Burnet,Precinct 20,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 20,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,0,0,0,0
Burnet,Precinct 20 - MFISD,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,David J. Schenck,83,1536,325,1944
Burnet,Precinct 20 - MFISD,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Holly Taylor,84,501,124,709
Burnet,Precinct 20 - MFISD,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Over Votes,0,0,0,0
Burnet,Precinct 20 - MFISD,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,,Under Votes,11,74,30,115
Burnet,Precinct 1,RAILROAD COMMISSIONER,,REP,Christi Craddick,152,852,111,1115
Burnet,Precinct 1,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,37,133,19,189
Burnet,Precinct 1,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,3,22,8,33
Burnet,Precinct 1,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,2,5,1,8
Burnet,Precinct 1,RAILROAD COMMISSIONER,,,Richard McKibbin (W),0,0,0,0
Burnet,Precinct 1,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 1,RAILROAD COMMISSIONER,,,Under Votes,13,31,7,51
Burnet,Precinct 2,RAILROAD COMMISSIONER,,REP,Christi Craddick,113,1450,207,1770
Burnet,Precinct 2,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,73,327,57,457
Burnet,Precinct 2,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,2,60,12,74
Burnet,Precinct 2,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,1,15,10,26
Burnet,Precinct 2,RAILROAD COMMISSIONER,,,Richard McKibbin (W),0,0,0,0
Burnet,Precinct 2,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 2,RAILROAD COMMISSIONER,,,Under Votes,6,52,16,74
Burnet,Precinct 3,RAILROAD COMMISSIONER,,REP,Christi Craddick,17,467,138,622
Burnet,Precinct 3,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,17,148,59,224
Burnet,Precinct 3,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,0,17,10,27
Burnet,Precinct 3,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,0,8,12,20
Burnet,Precinct 3,RAILROAD COMMISSIONER,,,Richard McKibbin (W),0,0,0,0
Burnet,Precinct 3,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 3,RAILROAD COMMISSIONER,,,Under Votes,1,21,11,33
Burnet,Precinct 4,RAILROAD COMMISSIONER,,REP,Christi Craddick,40,1328,316,1684
Burnet,Precinct 4,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,67,354,82,503
Burnet,Precinct 4,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,0,33,19,52
Burnet,Precinct 4,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,1,18,5,24
Burnet,Precinct 4,RAILROAD COMMISSIONER,,,Richard McKibbin (W),0,0,0,0
Burnet,Precinct 4,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 4,RAILROAD COMMISSIONER,,,Under Votes,10,35,12,57
Burnet,Precinct 5,RAILROAD COMMISSIONER,,REP,Christi Craddick,40,507,135,682
Burnet,Precinct 5,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,28,127,42,197
Burnet,Precinct 5,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,0,11,5,16
Burnet,Precinct 5,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,0,5,2,7
Burnet,Precinct 5,RAILROAD COMMISSIONER,,,Richard McKibbin (W),0,0,0,0
Burnet,Precinct 5,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 5,RAILROAD COMMISSIONER,,,Under Votes,0,9,6,15
Burnet,Precinct 6,RAILROAD COMMISSIONER,,REP,Christi Craddick,1,14,0,15
Burnet,Precinct 6,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,0,4,1,5
Burnet,Precinct 6,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,0,0,0,0
Burnet,Precinct 6,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,0,0,0,0
Burnet,Precinct 6,RAILROAD COMMISSIONER,,,Richard McKibbin (W),0,0,0,0
Burnet,Precinct 6,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 6,RAILROAD COMMISSIONER,,,Under Votes,0,0,0,0
Burnet,Precinct 6 - MFISD,RAILROAD COMMISSIONER,,REP,Christi Craddick,11,261,110,382
Burnet,Precinct 6 - MFISD,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,6,67,24,97
Burnet,Precinct 6 - MFISD,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,1,12,5,18
Burnet,Precinct 6 - MFISD,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,0,5,5,10
Burnet,Precinct 6 - MFISD,RAILROAD COMMISSIONER,,,Richard McKibbin (W),0,0,0,0
Burnet,Precinct 6 - MFISD,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 6 - MFISD,RAILROAD COMMISSIONER,,,Under Votes,2,5,4,11
Burnet,Precinct 7,RAILROAD COMMISSIONER,,REP,Christi Craddick,20,307,100,427
Burnet,Precinct 7,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,17,57,12,86
Burnet,Precinct 7,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,0,8,7,15
Burnet,Precinct 7,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,0,1,1,2
Burnet,Precinct 7,RAILROAD COMMISSIONER,,,Richard McKibbin (W),0,0,0,0
Burnet,Precinct 7,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 7,RAILROAD COMMISSIONER,,,Under Votes,0,11,6,17
Burnet,Precinct 8,RAILROAD COMMISSIONER,,REP,Christi Craddick,34,719,158,911
Burnet,Precinct 8,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,21,113,31,165
Burnet,Precinct 8,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,0,18,9,27
Burnet,Precinct 8,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,1,4,4,9
Burnet,Precinct 8,RAILROAD COMMISSIONER,,,Richard McKibbin (W),0,0,0,0
Burnet,Precinct 8,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 8,RAILROAD COMMISSIONER,,,Under Votes,0,18,8,26
Burnet,Precinct 9,RAILROAD COMMISSIONER,,REP,Christi Craddick,9,110,24,143
Burnet,Precinct 9,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,3,22,2,27
Burnet,Precinct 9,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,0,2,0,2
Burnet,Precinct 9,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,0,0,1,1
Burnet,Precinct 9,RAILROAD COMMISSIONER,,,Richard McKibbin (W),0,0,0,0
Burnet,Precinct 9,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 9,RAILROAD COMMISSIONER,,,Under Votes,1,1,1,3
Burnet,Precinct 9 - MFISD,RAILROAD COMMISSIONER,,REP,Christi Craddick,54,1347,219,1620
Burnet,Precinct 9 - MFISD,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,51,253,49,353
Burnet,Precinct 9 - MFISD,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,2,46,9,57
Burnet,Precinct 9 - MFISD,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,1,10,5,16
Burnet,Precinct 9 - MFISD,RAILROAD COMMISSIONER,,,Richard McKibbin (W),0,0,0,0
Burnet,Precinct 9 - MFISD,RAILROAD COMMISSIONER,,,Over Votes,0,0,0,0
Burnet,Precinct 9 - MFISD,RAILROAD COMMISSIONER,,,Under Votes,4,48,16,68
Burnet,Precinct 10,RAILROAD COMMISSIONER,,REP,Christi Craddick,28,1012,112,1152
Burnet,Precinct 10,RAILROAD COMMISSIONER,,DEM,Katherine Culbert,36,183,25,244
Burnet,Precinct 10,RAILROAD COMMISSIONER,,LIB,Hawk Dunlap,0,35,13,48
Burnet,Precinct 10,RAILROAD COMMISSIONER,,GRN,Eddie Espinoza,0,16,1,17
