county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional
Bowie,20A,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0
Bowie,20A,Railroad Commissioner,,,Uncertified,0,0,0,0,0
Bowie,20A,Railroad Commissioner,,,Not Assigned,0,0,0,0,0
Bowie,20A,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Bowie,20A,Railroad Commissioner,,,Under Votes,11,2,5,4,0
Bowie,20A,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,86,1,62,23,0
Bowie,20A,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,55,5,28,22,0
Bowie,20A,"Justice, Supreme Court, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,20A,"Justice, Supreme Court, Pl 2",,,Under Votes,9,2,3,4,0
Bowie,20A,"Justice, Supreme Court, Pl 4",,REP,John Devine,82,1,58,23,0
Bowie,20A,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,57,5,30,22,0
Bowie,20A,"Justice, Supreme Court, Pl 4",,,Over Votes,0,0,0,0,0
Bowie,20A,"Justice, Supreme Court, Pl 4",,,Under Votes,11,2,5,4,0
Bowie,20A,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,82,1,61,20,0
Bowie,20A,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,59,5,27,27,0
Bowie,20A,"Justice, Supreme Court, Pl 6",,LIB,J. David Roberson,1,0,0,1,0
Bowie,20A,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0,0
Bowie,20A,"Justice, Supreme Court, Pl 6",,,Under Votes,8,2,5,1,0
Bowie,20A,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,82,1,59,22,0
Bowie,20A,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,59,5,28,26,0
Bowie,20A,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Bowie,20A,"Presiding Judge, Ct of Crim App",,,Under Votes,9,2,6,1,0
Bowie,20A,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,85,1,62,22,0
Bowie,20A,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,56,5,26,25,0
Bowie,20A,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,20A,"Judge, Ct of Crim App, Pl 7",,,Under Votes,9,2,5,2,0
Bowie,20A,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,85,1,60,24,0
Bowie,20A,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,54,5,27,22,0
Bowie,20A,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,20A,"Judge, Ct of Crim App, Pl 8",,,Under Votes,11,2,6,3,0
Bowie,20A,"Member, State BoE, Dist 12",,REP,Pam Little,86,1,61,24,0
Bowie,20A,"Member, State BoE, Dist 12",,DEM,George King,53,5,25,23,0
Bowie,20A,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,20A,"Member, State BoE, Dist 12",,,Under Votes,11,2,7,2,0
Bowie,20A,State Representative,1,REP,Gary VanDeaver,100,4,65,31,0
Bowie,20A,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,20A,State Representative,1,,Under Votes,50,4,28,18,0
Bowie,20A,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,99,3,66,30,0
Bowie,20A,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,20A,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,51,5,27,19,0
Bowie,20A,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,98,3,65,30,0
Bowie,20A,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,20A,"Dist Judge, 5th Judicial Dist",,,Under Votes,52,5,28,19,0
Bowie,20A,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,99,4,66,29,0
Bowie,20A,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,20A,"Dist Judge, 202nd Judicial Dist",,,Under Votes,51,4,27,20,0
Bowie,20A,Sheriff,,REP,Jeff Neal,102,4,68,30,0
Bowie,20A,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,20A,Sheriff,,,Under Votes,48,4,25,19,0
Bowie,20A,County Tax Assessor-Collector,,REP,Josh Davis,100,3,68,29,0
Bowie,20A,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,20A,County Tax Assessor-Collector,,,Under Votes,50,5,25,20,0
Bowie,20A,County Commissioner Pct 3,,REP,James Strain,97,3,67,27,0
Bowie,20A,County Commissioner Pct 3,,,Over Votes,0,0,0,0,0
Bowie,20A,County Commissioner Pct 3,,,Under Votes,53,5,26,22,0
Bowie,20A,Constable Precinct 3,,REP,Dillon Gardner,105,3,70,32,0
Bowie,20A,Constable Precinct 3,,,Over Votes,0,0,0,0,0
Bowie,20A,Constable Precinct 3,,,Under Votes,45,5,23,17,0
Bowie,21,Registered Voters,,,,329,,,,
Bowie,21,Ballots Cast,,,,205,7,147,51,0
Bowie,21,Ballots Cast Blank,,,,0,0,0,0,0
Bowie,21,President,,REP,Donald J. Trump,174,3,129,42,0
Bowie,21,President,,DEM,Kamala D. Harris,30,4,18,8,0
Bowie,21,President,,LIB,Chase Oliver,0,0,0,0,0
Bowie,21,President,,GRN,Jill Stein,1,0,0,1,0
Bowie,21,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0,0
Bowie,21,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0
Bowie,21,President,,,Cornel West/Melina Abdullah,0,0,0,0,0
Bowie,21,President,,,Uncertified,0,0,0,0,0
Bowie,21,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0
Bowie,21,President,,,Not Assigned,0,0,0,0,0
Bowie,21,President,,,Over Votes,0,0,0,0,0
Bowie,21,President,,,Under Votes,0,0,0,0,0
Bowie,21,U.S. Senate,,REP,Ted Cruz,166,3,122,41,0
Bowie,21,U.S. Senate,,DEM,Colin Allred,32,4,21,7,0
Bowie,21,U.S. Senate,,LIB,Ted Brown,2,0,1,1,0
Bowie,21,U.S. Senate,,,Tracy Andrus,0,0,0,0,0
Bowie,21,U.S. Senate,,,Analisa Roche,0,0,0,0,0
Bowie,21,U.S. Senate,,,Uncertified,0,0,0,0,0
Bowie,21,U.S. Senate,,,Not Assigned,0,0,0,0,0
Bowie,21,U.S. Senate,,,Over Votes,0,0,0,0,0
Bowie,21,U.S. Senate,,,Under Votes,5,0,3,2,0
Bowie,21,U.S. House,4,REP,Pat Fallon,169,3,124,42,0
Bowie,21,U.S. House,4,DEM,Simon Cardell,28,4,17,7,0
Bowie,21,U.S. House,4,,Over Votes,0,0,0,0,0
Bowie,21,U.S. House,4,,Under Votes,8,0,6,2,0
Bowie,21,Railroad Commissioner,,REP,Christi Craddick,157,1,117,39,0
Bowie,21,Railroad Commissioner,,DEM,Katherine Culbert,28,4,15,9,0
Bowie,21,Railroad Commissioner,,LIB,Hawk Dunlap,7,0,6,1,0
Bowie,21,Railroad Commissioner,,GRN,Eddie Espinoza,4,0,4,0,0
Bowie,21,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0
Bowie,21,Railroad Commissioner,,,Uncertified,0,0,0,0,0
Bowie,21,Railroad Commissioner,,,Not Assigned,0,0,0,0,0
Bowie,21,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Bowie,21,Railroad Commissioner,,,Under Votes,9,2,5,2,0
Bowie,21,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,165,2,120,43,0
Bowie,21,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,30,4,20,6,0
Bowie,21,"Justice, Supreme Court, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,21,"Justice, Supreme Court, Pl 2",,,Under Votes,10,1,7,2,0
Bowie,21,"Justice, Supreme Court, Pl 4",,REP,John Devine,159,2,117,40,0
Bowie,21,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,35,4,23,8,0
Bowie,21,"Justice, Supreme Court, Pl 4",,,Over Votes,0,0,0,0,0
Bowie,21,"Justice, Supreme Court, Pl 4",,,Under Votes,11,1,7,3,0
Bowie,21,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,158,2,119,37,0
Bowie,21,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,30,4,20,6,0
Bowie,21,"Justice, Supreme Court, Pl 6",,LIB,J. David Roberson,7,0,2,5,0
Bowie,21,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0,0
Bowie,21,"Justice, Supreme Court, Pl 6",,,Under Votes,10,1,6,3,0
Bowie,21,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,160,1,118,41,0
Bowie,21,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,33,4,22,7,0
Bowie,21,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Bowie,21,"Presiding Judge, Ct of Crim App",,,Under Votes,12,2,7,3,0
Bowie,21,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,162,1,119,42,0
Bowie,21,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,30,4,20,6,0
Bowie,21,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,21,"Judge, Ct of Crim App, Pl 7",,,Under Votes,13,2,8,3,0
Bowie,21,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,162,2,118,42,0
Bowie,21,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,32,4,22,6,0
Bowie,21,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,21,"Judge, Ct of Crim App, Pl 8",,,Under Votes,11,1,7,3,0
Bowie,21,"Member, State BoE, Dist 12",,REP,Pam Little,165,1,124,40,0
Bowie,21,"Member, State BoE, Dist 12",,DEM,George King,32,4,19,9,0
Bowie,21,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,21,"Member, State BoE, Dist 12",,,Under Votes,8,2,4,2,0
Bowie,21,State Representative,1,REP,Gary VanDeaver,174,3,128,43,0
Bowie,21,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,21,State Representative,1,,Under Votes,31,4,19,8,0
Bowie,21,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,162,3,117,42,0
Bowie,21,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,21,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,43,4,30,9,0
Bowie,21,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,168,3,123,42,0
Bowie,21,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,21,"Dist Judge, 5th Judicial Dist",,,Under Votes,37,4,24,9,0
Bowie,21,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,170,3,126,41,0
Bowie,21,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,21,"Dist Judge, 202nd Judicial Dist",,,Under Votes,35,4,21,10,0
Bowie,21,Sheriff,,REP,Jeff Neal,171,3,126,42,0
Bowie,21,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,21,Sheriff,,,Under Votes,34,4,21,9,0
Bowie,21,County Tax Assessor-Collector,,REP,Josh Davis,167,3,124,40,0
Bowie,21,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,21,County Tax Assessor-Collector,,,Under Votes,38,4,23,11,0
Bowie,21,County Commissioner Pct 3,,REP,James Strain,162,3,117,42,0
Bowie,21,County Commissioner Pct 3,,,Over Votes,0,0,0,0,0
Bowie,21,County Commissioner Pct 3,,,Under Votes,43,4,30,9,0
Bowie,21,Constable Precinct 3,,REP,Dillon Gardner,172,5,125,42,0
Bowie,21,Constable Precinct 3,,,Over Votes,0,0,0,0,0
Bowie,21,Constable Precinct 3,,,Under Votes,33,2,22,9,0
Bowie,22,Registered Voters,,,,244,,,,
Bowie,22,Ballots Cast,,,,171,0,123,47,1
Bowie,22,Ballots Cast Blank,,,,0,0,0,0,0
Bowie,22,President,,REP,Donald J. Trump,135,0,97,37,1
Bowie,22,President,,DEM,Kamala D. Harris,35,0,25,10,0
Bowie,22,President,,LIB,Chase Oliver,0,0,0,0,0
Bowie,22,President,,GRN,Jill Stein,1,0,1,0,0
Bowie,22,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0,0
Bowie,22,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0
Bowie,22,President,,,Cornel West/Melina Abdullah,0,0,0,0,0
Bowie,22,President,,,Uncertified,0,0,0,0,0
Bowie,22,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0
Bowie,22,President,,,Not Assigned,0,0,0,0,0
Bowie,22,President,,,Over Votes,0,0,0,0,0
Bowie,22,President,,,Under Votes,0,0,0,0,0
Bowie,22,U.S. Senate,,REP,Ted Cruz,125,0,90,34,1
Bowie,22,U.S. Senate,,DEM,Colin Allred,41,0,30,11,0
Bowie,22,U.S. Senate,,LIB,Ted Brown,3,0,2,1,0
Bowie,22,U.S. Senate,,,Uncertified,1,1,0,1,0
Bowie,22,U.S. Senate,,,Tracy Andrus,0,0,0,0,0
Bowie,22,U.S. Senate,,,Analisa Roche,0,0,0,0,0
Bowie,22,U.S. Senate,,,Not Assigned,0,0,0,0,0
Bowie,22,U.S. Senate,,,Over Votes,0,0,0,0,0
Bowie,22,U.S. Senate,,,Under Votes,1,0,0,1,0
Bowie,22,U.S. House,1,REP,Nathaniel Moran,126,0,88,37,1
Bowie,22,U.S. House,1,,Over Votes,0,0,0,0,0
Bowie,22,U.S. House,1,,Under Votes,45,0,35,10,0
Bowie,22,Railroad Commissioner,,REP,Christi Craddick,123,0,90,32,1
Bowie,22,Railroad Commissioner,,DEM,Katherine Culbert,37,0,27,10,0
Bowie,22,Railroad Commissioner,,LIB,Hawk Dunlap,1,0,0,1,0
Bowie,22,Railroad Commissioner,,GRN,Eddie Espinoza,1,0,1,0,0
Bowie,22,Railroad Commissioner,,,Uncertified,1,1,0,0,1
Bowie,22,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0
Bowie,22,Railroad Commissioner,,,Not Assigned,0,0,0,0,0
Bowie,22,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Bowie,22,Railroad Commissioner,,,Under Votes,8,0,5,3,0
Bowie,22,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,128,0,93,34,1
Bowie,22,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,39,0,29,10,0
Bowie,22,"Justice, Supreme Court, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,22,"Justice, Supreme Court, Pl 2",,,Under Votes,4,0,1,3,0
Bowie,22,"Justice, Supreme Court, Pl 4",,REP,John Devine,127,0,92,34,1
Bowie,22,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,39,0,29,10,0
Bowie,22,"Justice, Supreme Court, Pl 4",,,Over Votes,0,0,0,0,0
Bowie,22,"Justice, Supreme Court, Pl 4",,,Under Votes,5,0,2,3,0
Bowie,22,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,125,0,90,34,1
Bowie,22,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,37,0,27,10,0
Bowie,22,"Justice, Supreme Court, Pl 6",,LIB,J. David Roberson,1,0,1,0,0
Bowie,22,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0,0
Bowie,22,"Justice, Supreme Court, Pl 6",,,Under Votes,8,0,5,3,0
Bowie,22,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,124,0,89,34,1
Bowie,22,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,39,0,29,10,0
Bowie,22,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Bowie,22,"Presiding Judge, Ct of Crim App",,,Under Votes,8,0,5,3,0
Bowie,22,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,128,0,93,34,1
Bowie,22,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,35,0,25,10,0
Bowie,22,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,22,"Judge, Ct of Crim App, Pl 7",,,Under Votes,8,0,5,3,0
Bowie,22,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,128,0,92,35,1
Bowie,22,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,34,0,25,9,0
Bowie,22,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,22,"Judge, Ct of Crim App, Pl 8",,,Under Votes,9,0,6,3,0
Bowie,22,"Member, State BoE, Dist 12",,REP,Pam Little,127,0,94,32,1
Bowie,22,"Member, State BoE, Dist 12",,DEM,George King,36,0,24,12,0
Bowie,22,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,22,"Member, State BoE, Dist 12",,,Under Votes,8,0,5,3,0
Bowie,22,State Representative,1,REP,Gary VanDeaver,138,0,99,38,1
Bowie,22,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,22,State Representative,1,,Under Votes,33,0,24,9,0
Bowie,22,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,132,0,97,34,1
Bowie,22,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,22,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,39,0,26,13,0
Bowie,22,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,130,0,94,35,1
Bowie,22,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,22,"Dist Judge, 5th Judicial Dist",,,Under Votes,41,0,29,12,0
Bowie,22,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,137,0,101,35,1
Bowie,22,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,22,"Dist Judge, 202nd Judicial Dist",,,Under Votes,34,0,22,12,0
Bowie,22,Sheriff,,REP,Jeff Neal,138,0,100,37,1
Bowie,22,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,22,Sheriff,,,Under Votes,33,0,23,10,0
Bowie,22,County Tax Assessor-Collector,,REP,Josh Davis,130,0,94,35,1
Bowie,22,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,22,County Tax Assessor-Collector,,,Under Votes,41,0,29,12,0
Bowie,22,County Commissioner Pct 3,,REP,James Strain,129,0,91,37,1
Bowie,22,County Commissioner Pct 3,,,Over Votes,0,0,0,0,0
Bowie,22,County Commissioner Pct 3,,,Under Votes,42,0,32,10,0
Bowie,22,Constable Precinct 3,,REP,Dillon Gardner,128,0,92,35,1
Bowie,22,Constable Precinct 3,,,Over Votes,0,0,0,0,0
Bowie,22,Constable Precinct 3,,,Under Votes,43,0,31,12,0
Bowie,22A,Registered Voters,,,,134,,,,
Bowie,22A,Ballots Cast,,,,102,4,72,26,0
Bowie,22A,Ballots Cast Blank,,,,0,0,0,0,0
Bowie,22A,President,,REP,Donald J. Trump,91,2,64,25,0
Bowie,22A,President,,DEM,Kamala D. Harris,10,2,7,1,0
Bowie,22A,President,,LIB,Chase Oliver,1,0,1,0,0
Bowie,22A,President,,GRN,Jill Stein,0,0,0,0,0
Bowie,22A,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0,0
Bowie,22A,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0
Bowie,22A,President,,,Cornel West/Melina Abdullah,0,0,0,0,0
Bowie,22A,President,,,Uncertified,0,0,0,0,0
Bowie,22A,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0
Bowie,22A,President,,,Not Assigned,0,0,0,0,0
Bowie,22A,President,,,Over Votes,0,0,0,0,0
Bowie,22A,President,,,Under Votes,0,0,0,0,0
Bowie,22A,U.S. Senate,,REP,Ted Cruz,90,2,63,25,0
Bowie,22A,U.S. Senate,,DEM,Colin Allred,9,1,7,1,0
Bowie,22A,U.S. Senate,,LIB,Ted Brown,2,1,1,0,0
Bowie,22A,U.S. Senate,,,Tracy Andrus,0,0,0,0,0
Bowie,22A,U.S. Senate,,,Analisa Roche,0,0,0,0,0
Bowie,22A,U.S. Senate,,,Uncertified,0,0,0,0,0
Bowie,22A,U.S. Senate,,,Not Assigned,0,0,0,0,0
Bowie,22A,U.S. Senate,,,Over Votes,0,0,0,0,0
Bowie,22A,U.S. Senate,,,Under Votes,1,0,1,0,0
Bowie,22A,U.S. House,4,REP,Pat Fallon,90,3,63,24,0
Bowie,22A,U.S. House,4,DEM,Simon Cardell,8,1,6,1,0
Bowie,22A,U.S. House,4,,Over Votes,0,0,0,0,0
Bowie,22A,U.S. House,4,,Under Votes,4,0,3,1,0
Bowie,22A,Railroad Commissioner,,REP,Christi Craddick,84,3,60,21,0
Bowie,22A,Railroad Commissioner,,DEM,Katherine Culbert,7,1,5,1,0
Bowie,22A,Railroad Commissioner,,LIB,Hawk Dunlap,3,0,1,2,0
Bowie,22A,Railroad Commissioner,,GRN,Eddie Espinoza,0,0,0,0,0
Bowie,22A,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0
Bowie,22A,Railroad Commissioner,,,Uncertified,0,0,0,0,0
Bowie,22A,Railroad Commissioner,,,Not Assigned,0,0,0,0,0
Bowie,22A,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Bowie,22A,Railroad Commissioner,,,Under Votes,8,0,6,2,0
Bowie,22A,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,85,2,60,23,0
Bowie,22A,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,9,1,7,1,0
Bowie,22A,"Justice, Supreme Court, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,22A,"Justice, Supreme Court, Pl 2",,,Under Votes,8,1,5,2,0
Bowie,22A,"Justice, Supreme Court, Pl 4",,REP,John Devine,85,2,60,23,0
Bowie,22A,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,8,1,6,1,0
Bowie,22A,"Justice, Supreme Court, Pl 4",,,Over Votes,0,0,0,0,0
Bowie,22A,"Justice, Supreme Court, Pl 4",,,Under Votes,9,1,6,2,0
Bowie,22A,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,85,2,61,22,0
Bowie,22A,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,8,1,6,1,0
Bowie,22A,"Justice, Supreme Court, Pl 6",,LIB,J. David Roberson,2,0,0,2,0
Bowie,22A,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0,0
Bowie,22A,"Justice, Supreme Court, Pl 6",,,Under Votes,7,1,5,1,0
Bowie,22A,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,87,2,61,24,0
Bowie,22A,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,8,1,6,1,0
Bowie,22A,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Bowie,22A,"Presiding Judge, Ct of Crim App",,,Under Votes,7,1,5,1,0
Bowie,22A,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,87,2,61,24,0
Bowie,22A,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,8,1,6,1,0
Bowie,22A,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,22A,"Judge, Ct of Crim App, Pl 7",,,Under Votes,7,1,5,1,0
Bowie,22A,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,85,2,60,23,0
Bowie,22A,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,8,1,6,1,0
Bowie,22A,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,22A,"Judge, Ct of Crim App, Pl 8",,,Under Votes,9,1,6,2,0
Bowie,22A,"Member, State BoE, Dist 12",,REP,Pam Little,86,3,58,25,0
Bowie,22A,"Member, State BoE, Dist 12",,DEM,George King,9,1,8,0,0
Bowie,22A,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,22A,"Member, State BoE, Dist 12",,,Under Votes,7,0,6,1,0
Bowie,22A,State Representative,1,REP,Gary VanDeaver,89,4,61,24,0
Bowie,22A,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,22A,State Representative,1,,Under Votes,13,0,11,2,0
Bowie,22A,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,85,4,59,22,0
Bowie,22A,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,22A,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,17,0,13,4,0
Bowie,22A,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,87,4,60,23,0
Bowie,22A,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,22A,"Dist Judge, 5th Judicial Dist",,,Under Votes,15,0,12,3,0
Bowie,22A,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,89,4,61,24,0
Bowie,22A,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,22A,"Dist Judge, 202nd Judicial Dist",,,Under Votes,13,0,11,2,0
Bowie,22A,Sheriff,,REP,Jeff Neal,90,4,62,24,0
Bowie,22A,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,22A,Sheriff,,,Under Votes,12,0,10,2,0
Bowie,22A,County Tax Assessor-Collector,,REP,Josh Davis,85,4,59,22,0
Bowie,22A,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,22A,County Tax Assessor-Collector,,,Under Votes,17,0,13,4,0
Bowie,22A,County Commissioner Pct 3,,REP,James Strain,85,4,61,20,0
Bowie,22A,County Commissioner Pct 3,,,Over Votes,0,0,0,0,0
Bowie,22A,County Commissioner Pct 3,,,Under Votes,17,0,11,6,0
Bowie,22A,Constable Precinct 3,,REP,Dillon Gardner,85,4,57,24,0
Bowie,22A,Constable Precinct 3,,,Over Votes,0,0,0,0,0
Bowie,22A,Constable Precinct 3,,,Under Votes,17,0,15,2,0
Bowie,24,Registered Voters,,,,621,,,,
Bowie,24,Ballots Cast,,,,430,9,307,112,2
Bowie,24,Ballots Cast Blank,,,,0,0,0,0,0
Bowie,24,President,,REP,Donald J. Trump,402,8,291,101,2
Bowie,24,President,,DEM,Kamala D. Harris,28,1,16,11,0
Bowie,24,President,,LIB,Chase Oliver,0,0,0,0,0
Bowie,24,President,,GRN,Jill Stein,0,0,0,0,0
Bowie,24,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0,0
Bowie,24,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0
Bowie,24,President,,,Cornel West/Melina Abdullah,0,0,0,0,0
Bowie,24,President,,,Uncertified,0,0,0,0,0
Bowie,24,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0
Bowie,24,President,,,Not Assigned,0,0,0,0,0
Bowie,24,President,,,Over Votes,0,0,0,0,0
Bowie,24,President,,,Under Votes,0,0,0,0,0
Bowie,24,U.S. Senate,,REP,Ted Cruz,388,8,280,98,2
Bowie,24,U.S. Senate,,DEM,Colin Allred,34,1,21,12,0
Bowie,24,U.S. Senate,,LIB,Ted Brown,1,0,0,1,0
Bowie,24,U.S. Senate,,,Tracy Andrus,0,0,0,0,0
Bowie,24,U.S. Senate,,,Analisa Roche,0,0,0,0,0
Bowie,24,U.S. Senate,,,Uncertified,0,0,0,0,0
Bowie,24,U.S. Senate,,,Not Assigned,0,0,0,0,0
